UserID,ISBN,Rating
16219,889,9
16219,70,0
16219,890,10
16219,891,9
16219,144,0
16219,894,10
16219,897,5
16219,898,9
16219,899,8
16219,904,0
16219,760,10
16219,906,0
16219,489,0
16219,490,10
16219,908,10
16219,909,5
16219,916,9
16219,917,10
16219,918,9
16219,919,0
16219,921,0
16219,922,10
16219,923,10
16219,924,10
16219,925,0
16219,927,0
16219,929,0
16219,931,10
16219,932,9
16219,933,0
16219,934,10
16219,935,10
16219,937,9
16219,941,8
16219,943,9
16219,945,0
16219,949,10
16219,950,8
16219,951,10
16219,953,10
16219,509,10
16219,954,9
16219,957,0
16219,959,0
16219,961,9
16219,964,10
16219,966,0
16219,967,8
16219,968,0
16219,542,10
16219,543,7
16219,971,0
16219,972,0
16219,973,10
16219,974,8
16219,975,8
16219,976,6
16219,977,9
16219,978,5
16219,980,10
16219,984,10
16219,986,0
16219,987,0
16219,989,0
16219,990,0
16219,992,5
16219,994,8
16219,585,10
16219,997,10
16219,1000,0
16219,599,10
16219,1004,8
16219,1006,10
16219,1007,10
16219,1008,5
16219,1011,10
16219,1012,7
16219,1015,0
16219,1016,0
16219,1017,0
16219,1019,10
16219,1022,0
16219,1023,9
16219,1024,0
16219,1025,0
16219,1027,0
16219,1028,9
16219,1032,0
16219,764,0
16219,1039,5
16219,1041,0
16219,1042,10
16219,1044,10
16219,1047,10
16219,1048,9
16219,1050,10
16219,710,9
16219,1052,9
16219,1055,5
16219,1056,0
16219,1057,0
4861,1060,10
4861,1061,9
4861,1062,0
4861,1063,6
4861,535,7
4861,1064,7
4861,1065,0
4861,1066,0
4861,1067,0
10003,1068,0
14370,1072,0
14370,1073,9
14370,1074,5
14370,1075,5
14370,1076,0
14370,1077,0
14370,1078,8
14370,1079,0
14370,1080,8
14370,1081,7
14370,1082,8
14370,1083,0
598,1087,8
598,1089,0
598,1090,0
598,1091,0
598,1094,0
598,1099,7
598,1103,8
598,1104,8
598,1105,0
598,1112,0
598,1114,9
598,1116,9
598,1117,0
598,1118,0
598,1119,8
598,1120,8
598,1123,9
598,1136,0
15583,1138,1
15583,1139,0
14358,1144,5
15314,1145,0
675,1146,6
675,1148,0
675,1149,7
675,554,0
675,1150,9
675,1151,7
14938,542,10
14938,147,6
14938,764,6
14938,1153,5
10320,1154,0
10320,1155,0
10320,1156,0
10320,889,7
10320,1157,0
10320,1158,0
10320,943,0
10320,1159,9
10320,585,10
10320,1160,0
10320,1161,0
5481,1163,5
5481,1164,0
5481,927,0
5481,1165,8
16988,1169,0
16988,1170,0
16988,1171,0
16988,1172,5
16988,934,0
16988,1174,0
16988,1175,0
16041,1177,0
3601,1178,0
3601,1179,5
3601,1180,0
3601,1181,0
5031,1182,8
5031,1185,6
5031,1186,9
5031,1187,8
13135,1190,0
13971,1191,8
13971,1192,7
4180,1193,0
4180,1194,0
4180,1195,7
4180,1196,8
4180,786,8
4180,1197,7
4180,1198,0
4180,1199,6
4180,1200,0
4180,1201,5
6294,1203,5
6294,1204,0
6294,1205,10
6294,1206,0
6294,1208,10
6294,1209,10
6294,1210,9
6294,1211,6
6294,1212,9
6294,1213,5
6294,1214,0
6294,1215,8
6294,1216,10
6294,1217,0
6294,1218,0
6294,1219,10
6294,1220,9
6294,1221,5
6294,1222,0
4031,1224,0
7971,1226,0
7971,1228,0
15648,1230,0
15648,1231,0
15648,1232,7
15648,1234,0
15648,1235,0
15648,1236,0
15648,1238,0
15648,1239,0
15648,1240,10
15648,1241,7
15648,1242,0
15648,393,0
15648,1243,8
15648,1246,0
15648,1247,0
15648,1248,7
15648,1249,0
15648,1250,0
15648,405,9
15648,1251,7
15648,1253,0
15648,1255,0
15648,1256,8
15648,1257,0
15648,1258,10
15648,1259,10
15648,1261,0
15648,1262,10
15648,1263,0
15648,1264,0
15648,1265,10
15648,1266,8
15648,801,8
15648,1267,0
15648,1271,0
15648,1272,7
15648,1273,0
15648,1276,8
15648,1278,7
15648,1281,0
15648,1282,7
15648,1283,0
15648,1285,0
15648,1288,0
15648,1289,0
15648,1290,0
15648,1294,8
15648,1296,7
10737,1302,0
5134,386,0
7199,1303,0
7199,1304,2
17296,943,6
11199,1305,7
11199,1306,0
8296,1307,10
8080,867,0
8080,872,8
8080,1311,9
8080,759,0
8080,1315,0
8080,1316,0
8080,1317,0
8080,1318,0
8080,1319,0
8080,1320,0
8080,1321,0
8080,1322,0
8080,1324,0
8080,1325,0
8080,1326,0
8080,1327,8
8080,1328,0
8080,1329,0
8080,1330,0
8080,1332,0
8080,1333,0
8080,1334,0
8080,1335,0
8080,1336,6
8080,1338,0
8080,1339,0
8080,1340,0
8080,1343,0
8080,1344,8
8080,1345,0
8080,1346,0
8080,857,0
8080,1350,0
8080,1351,0
8080,1352,0
8080,1353,0
8080,1354,0
8080,1355,10
8080,1356,8
8080,1357,0
8080,1358,0
8080,1359,0
8080,1360,0
16936,1363,0
16936,1364,8
16936,1365,0
16936,1366,0
16936,1367,5
16936,1368,5
16936,1369,5
16936,1370,0
16936,1371,0
16936,1372,0
13366,1374,0
13366,1169,7
13366,1376,0
13366,489,0
13366,1377,5
13366,1378,5
13366,1379,6
13366,1380,8
13366,1383,5
13366,1385,5
5382,872,0
5382,1387,6
5382,70,8
5382,1389,0
5382,1390,0
5382,1391,0
5382,1392,0
5382,489,0
5382,1178,10
5382,1393,8
5382,1394,7
5382,1395,0
5382,1396,0
5382,1397,6
5382,1398,0
5382,1399,10
5382,1400,0
5382,1401,0
5382,1402,8
5382,1404,0
5382,1405,0
5382,1406,0
5382,1407,0
5382,548,0
5382,1408,0
5382,1409,9
5382,1410,6
5382,1411,0
5382,1413,0
5382,1414,0
5382,1416,10
5382,1082,10
5382,1417,0
5382,1418,0
5382,1419,0
5382,610,0
5382,1420,0
5382,1421,10
5382,1423,0
5382,1424,0
5382,1425,5
5382,1426,0
5382,1427,0
5382,1428,0
5382,1429,5
17872,1433,5
17872,1434,5
7309,1439,8
7309,1443,10
7309,1445,9
7309,889,10
7309,759,9
7309,1449,10
7309,207,0
7309,1450,10
7309,1451,0
7309,1452,0
7309,1453,0
7309,1454,7
7309,1455,8
7309,1457,10
7309,1393,10
7309,1459,0
7309,1460,7
7309,1462,0
7309,1464,9
7309,1469,8
7309,1470,8
7309,1471,7
7309,1472,3
7309,1473,8
7309,1475,9
7309,1479,8
7309,1480,10
7309,1481,10
7309,1482,10
7309,1483,10
7309,1484,10
7309,1485,10
7309,1487,8
7309,1489,0
7309,1490,8
7309,1491,0
7309,1492,7
7309,1495,7
7309,1498,9
7309,1500,10
7309,1501,10
7309,1502,10
7309,1503,5
7309,1504,8
7309,1505,8
7309,1506,4
7309,1507,7
7309,1511,7
7309,1512,0
7309,1513,10
7309,1514,8
7309,1515,9
7309,1340,9
7309,1516,10
7309,1519,9
7309,1520,5
7309,1521,6
7309,1522,7
7309,1523,8
7309,1524,0
7309,1525,10
7309,1528,10
7309,1531,9
7309,1534,8
7309,1536,9
7309,1539,0
7309,1540,10
7309,1544,3
7309,1545,10
7309,1551,8
7309,1554,9
7309,1555,8
7309,1562,6
7309,1563,8
7309,1565,5
7309,1567,9
7309,1569,0
7309,1570,10
15935,1575,0
10579,1577,10
1051,1581,6
1051,1582,8
1051,1583,7
1051,1585,8
17395,1590,0
17395,1591,0
19451,1595,7
19451,1597,8
19451,1598,8
19451,1599,7
19451,1600,10
19451,1601,7
19451,1602,6
19451,1603,0
16178,1606,9
2292,71,7
19705,1462,0
4568,1607,0
4568,1608,0
4568,1609,0
6036,1610,5
17564,1612,0
6017,1507,10
17425,1614,8
17425,1464,9
17425,52,0
17425,1615,8
17425,1616,8
17425,1617,8
17425,1619,0
17425,1620,0
17425,1621,0
17425,1622,8
17425,1623,0
17425,1626,0
17425,1629,8
17425,1630,9
17425,1631,0
17425,1633,0
17425,1634,0
17425,1637,0
17425,1639,7
17425,1640,0
17425,1641,6
17425,1643,2
17425,1644,8
17425,1648,0
17425,1654,10
17425,1655,7
17425,1658,8
2804,1664,5
2804,1665,0
5934,1667,7
5934,1670,5
5934,1673,5
5934,1674,5
5934,1678,5
5934,1686,5
5934,1687,5
5934,1692,5
12262,1695,0
12262,1696,7
12262,1621,7
12262,1698,0
12262,1699,0
11660,1701,0
11660,1702,3
11660,1703,0
66,1714,8
66,1715,8
12040,1716,0
16787,1719,0
11855,1720,0
7562,1721,0
7562,1722,0
19910,1723,6
7744,1724,8
10049,1726,0
19536,1728,0
19536,1729,0
19536,1730,0
19536,1731,0
19536,1732,0
19536,1734,6
19536,1735,0
19536,1736,0
15185,1737,0
15185,1738,10
15185,1739,10
15185,1740,0
15185,1741,10
15185,1742,10
10232,1743,7
2870,1744,7
2870,1745,8
2870,1746,6
17740,1747,0
17740,1748,0
17740,1749,0
17740,1750,0
17740,1751,0
17740,1752,7
17740,1753,0
17740,1754,0
17740,1755,0
17740,1756,0
17740,1757,0
17740,1758,0
17740,1759,4
17740,1760,0
17740,1761,0
17740,1762,0
17740,1763,0
17740,1764,0
17740,1765,5
17740,1766,0
17740,1767,0
17740,1768,0
17740,1769,7
17729,1770,10
1918,1771,6
1918,1772,0
1918,1774,0
1918,1775,0
1918,1776,0
1918,1779,9
1918,1780,0
15612,1317,0
15612,1784,0
1192,1785,5
1192,1786,7
1192,1787,8
1192,1788,0
1192,1789,7
1192,1790,0
1192,1731,8
1192,554,0
1192,1791,6
514,1793,0
514,1794,0
514,1795,0
514,1796,0
514,1799,6
514,1800,5
514,1801,0
11665,1803,0
3498,1804,0
19532,1805,0
14461,1807,0
6702,1809,0
11466,1811,0
11466,1812,0
11466,1814,0
9429,1815,0
11249,1816,0
453,1817,9
11603,1818,10
11603,1819,0
13172,1822,9
15516,107,9
18348,1823,10
18827,1824,0
74,1825,10
5629,1826,10
5629,1827,0
9724,1191,8
15066,1828,9
17125,1830,9
17125,1832,10
1773,1833,0
1773,1834,7
1773,1835,0
1773,1232,0
1773,1836,0
1773,1837,0
1773,1838,8
1773,1839,0
1773,1840,0
1773,1841,0
1773,1842,0
1773,1843,0
1773,1844,0
1773,1845,0
1773,1846,0
1773,1847,0
1773,783,0
1773,1849,0
1773,1850,0
1773,1851,0
1773,243,0
1773,1852,0
1773,1853,0
1773,1854,0
1773,1855,0
1773,1856,0
1773,1857,0
1773,1858,0
1773,1859,9
1773,1860,8
1773,1861,5
1773,1862,0
1773,1863,8
1773,1864,0
1773,1865,0
1773,1866,0
1773,1867,0
1773,1868,0
1773,1869,0
1773,1791,0
1773,1870,0
1773,1871,10
1773,1872,0
1773,1873,0
1773,1874,0
1773,1875,0
1773,1879,0
1773,1880,0
1773,1881,0
1773,1882,8
1773,1883,0
1773,1884,0
9312,1885,9
9312,1886,7
9312,1887,6
9312,1889,0
9312,1890,8
9312,1891,0
9312,1892,0
9312,1893,5
9312,1894,0
9312,1895,0
9312,1896,0
4485,1897,10
4485,1898,10
4485,1899,10
4485,1900,0
14953,1903,7
14953,1904,4
10352,1905,0
7534,1909,4
2824,1912,7
4660,1913,0
4660,1915,0
4660,1917,0
4660,1918,0
4660,1919,0
4660,1920,0
4660,1922,0
4660,1923,0
4660,1924,10
4660,1925,0
4660,1889,0
4660,1926,0
4660,1929,0
4660,1930,0
4660,1932,0
4660,1933,0
4660,1934,0
4660,1935,0
4660,1936,0
4660,1937,0
4660,1938,8
4660,518,0
4660,1843,0
4660,529,0
4660,1940,0
4660,1941,0
4660,1262,0
4660,1942,10
4660,1943,0
4660,1944,0
4660,1945,7
4660,1946,10
4660,1947,0
4660,1948,0
4660,1949,0
4660,1950,0
4660,1951,0
4660,1952,0
4660,1953,0
4660,1954,10
4660,1956,0
4660,1957,0
4660,1895,0
4660,1959,0
4660,1960,0
4660,1961,0
4660,1962,0
4660,1963,10
4660,1425,10
4660,1964,0
4660,1426,0
4660,1965,0
4660,1555,10
4660,1968,0
4660,1969,0
4660,1970,0
4660,1972,10
4660,1973,10
4660,1974,0
4660,1975,0
4660,1976,0
4660,1978,4
10983,1985,0
535,1986,8
535,1987,6
535,1988,6
535,1989,7
535,1990,10
535,1991,10
535,1120,8
535,1992,10
535,1993,8
535,1994,10
535,1995,7
14345,1996,0
15866,1997,9
9633,2001,8
8817,2002,10
6922,2003,10
2261,2004,10
2261,2005,0
2261,2006,10
2261,144,8
2261,2007,5
2261,2008,10
2261,2009,0
2261,2010,0
2261,2012,0
2261,2013,5
2261,2015,10
2261,2016,8
2261,2017,0
2261,2018,9
12449,2019,0
12449,2020,0
12449,2021,0
12449,2022,0
12449,847,0
12449,2023,7
12449,2024,0
12449,2025,0
12449,2026,8
12449,2028,0
12449,2030,0
12449,2031,0
12449,2032,0
12449,1451,0
12449,2033,0
12449,1318,10
12449,2034,0
12449,1319,0
12449,2035,0
12449,2036,0
12449,2045,10
12449,2048,0
12449,2049,0
12449,2050,0
12449,2051,0
12449,2052,9
12449,2053,0
12449,2055,0
12449,2056,0
12449,2057,0
12449,2058,0
12449,2060,7
12449,2062,9
12449,2064,8
12449,2065,0
12449,2066,9
12449,2067,8
12449,2068,0
12449,2069,10
12449,2070,0
12449,2071,0
12449,2072,0
12449,2074,0
12449,2076,0
12449,2077,0
12449,2079,10
12449,2080,0
12449,2081,8
12449,2082,0
12449,2083,0
12449,2084,0
12449,2085,0
12449,2086,0
12449,2087,0
12449,2088,0
12449,2089,0
12449,2092,0
12449,2093,0
12449,2094,0
12449,2095,0
12449,2096,0
12449,2097,0
12449,2098,0
12449,1258,0
12449,2099,10
12449,2100,0
12449,2101,0
12449,2102,8
12449,2103,0
12449,2104,0
12449,114,0
12449,2106,0
12449,2107,10
12449,2108,0
12449,2109,0
12449,546,0
12449,2111,0
12449,2112,0
12449,2113,0
12449,2114,6
12449,2116,0
12449,2118,0
12449,2119,0
12449,2120,0
12449,2121,0
12449,2123,0
12449,2125,0
12449,251,0
12449,2126,0
12449,2127,10
12449,2128,0
12449,2129,0
12449,2130,0
12449,2131,0
12449,2132,0
12449,2133,0
12449,2134,0
12449,2135,9
12449,2136,9
12449,2137,0
12449,2138,0
12449,2139,0
12449,579,0
12449,2140,0
12449,580,0
12449,581,0
12449,582,0
12449,584,0
12449,2141,0
12449,2142,0
12449,2143,0
12449,2144,0
12449,2145,0
12449,2146,0
12449,2147,0
12449,2148,0
12449,2149,0
12449,2150,0
12449,2151,0
12449,2153,0
12449,2154,0
12449,2155,0
12449,2156,0
12449,857,0
12449,2157,0
12449,2158,0
12449,2159,0
12449,2160,0
12449,2161,0
12449,2162,7
12449,2164,9
12449,2165,0
12449,2166,9
12449,2167,7
12449,2169,7
12449,2171,8
12449,2172,0
12449,2173,0
12449,2174,0
12449,2175,0
12449,2176,0
12449,2177,0
12449,2178,0
12449,2179,7
12449,2180,8
12449,2181,9
12449,2182,9
12449,2183,10
12449,2184,0
12449,2185,0
12449,2187,0
12449,2188,0
12449,2189,0
12449,2190,0
12449,2191,0
12449,2192,0
12449,1563,0
12449,2195,0
12449,2196,0
12449,2197,10
12449,2198,9
12449,2199,0
13697,2201,10
16108,2203,7
16108,2204,8
16108,2205,7
16108,2206,10
3125,2207,9
2416,2208,0
4538,2217,0
12392,2219,7
10879,2221,0
10879,2222,10
10879,710,0
19803,2223,8
5379,2224,5
5379,2225,0
5379,2226,0
2313,2228,8
2313,2229,7
10706,2232,5
10706,2235,0
2718,2238,9
5010,2239,0
5010,2240,9
5010,2241,0
5010,2242,8
5010,2243,10
5010,2244,0
5010,490,10
5010,2245,8
5010,2246,9
5010,2247,7
5010,1462,0
5010,2249,8
5010,2250,7
5010,1501,0
5010,2251,0
5010,2252,0
5010,2253,10
5010,2254,0
5010,2255,6
5010,1306,10
5010,1525,5
5010,2257,0
5010,2258,5
5010,2259,0
5010,1057,0
3846,2261,9
3846,2262,8
2492,2263,0
2492,2229,7
2492,2267,0
3179,2271,0
3179,2272,10
3179,2273,10
3179,2274,6
3179,2275,10
14988,1032,0
3,2280,7
3,2281,0
3,2282,8
3,2283,0
3,2284,8
1088,2285,9
7932,2286,0
7932,2287,0
7932,2288,0
7932,867,0
7932,872,0
7932,2289,0
7932,2290,0
7932,2291,0
7932,2292,0
7932,2293,0
7932,2295,0
7932,2296,0
7932,2297,9
7932,2298,0
7932,2299,0
7932,2300,0
7932,2301,0
7932,2302,0
7932,2303,0
7932,2304,0
7932,918,0
7932,2305,0
7932,2306,0
7932,2312,0
7932,2313,0
7932,2314,0
7932,2315,0
7932,2317,0
7932,2320,0
7932,2322,0
7932,2325,0
7932,2327,0
7932,2330,0
7932,2331,0
7932,2333,0
7932,2334,0
7932,2336,5
7932,2340,0
7932,2342,0
7932,2344,0
7932,2345,0
7932,2346,0
7932,2347,0
7932,2350,0
7932,2351,0
7932,2352,0
7932,2353,0
7932,2354,0
7932,2355,0
7932,2357,0
7932,2358,0
7932,2359,0
7932,2361,0
7932,2364,0
7932,2365,0
7932,2366,0
7932,2368,0
7932,2371,0
7932,2372,0
7932,2373,0
7932,2375,0
7932,2376,0
7932,2377,0
7932,2378,8
7932,2379,0
7932,2383,0
7932,2384,0
7932,2385,0
7932,2386,0
7932,2388,0
7932,2389,0
7932,1569,0
7932,2390,0
7932,2391,0
7932,2392,5
7932,2393,0
7932,2394,0
7932,2395,0
7932,2398,0
13884,2399,5
13884,2400,0
11045,2401,0
12257,2402,8
19249,2403,0
19249,2404,8
19249,2405,10
19249,2139,0
19249,2406,0
9324,2408,8
17222,2409,0
17222,2411,8
17222,2412,3
17222,2413,8
11416,2414,6
11416,2415,0
11416,2416,0
11416,2417,0
11416,2418,8
11416,2419,0
11416,2420,9
11416,2421,0
11416,2422,0
11416,2423,0
11416,2424,0
11416,2425,0
11416,2426,0
11416,2429,8
11416,771,0
11416,2431,0
11416,2433,8
11416,2434,0
11416,2435,0
11416,21,0
11416,2437,0
11416,2438,0
11416,2439,0
11416,2440,0
11416,772,0
11416,2441,0
11416,2442,10
11416,2443,0
11416,2445,0
11416,2446,0
11416,2447,0
11416,2448,7
11416,2449,5
11416,2450,0
11416,2451,6
11416,2452,3
11416,2453,0
11416,2454,0
11416,2455,0
11416,2456,0
11416,2457,0
11416,2458,0
11416,1696,0
11416,2459,0
11416,2460,0
11416,2461,0
11416,2462,0
11416,2463,0
11416,2464,0
11416,2465,0
11416,406,0
11416,2466,0
11416,2467,0
11416,2468,0
11416,2469,0
11416,2470,0
11416,2471,0
11416,2472,0
11416,2473,5
11416,2475,0
11416,2476,0
11416,2478,0
11416,2479,5
11416,2480,0
11416,525,5
11416,2481,0
11416,2483,0
11416,2484,0
11416,529,0
11416,2485,0
11416,2486,0
11416,2487,0
11416,542,7
11416,2488,0
11416,2489,0
11416,2490,0
11416,2492,3
11416,1715,7
11416,2493,0
11416,2494,0
11416,2496,0
11416,2498,0
11416,2499,0
11416,2500,0
11416,2501,0
11416,2502,0
11416,2504,8
11416,2506,0
11416,2507,0
11416,2508,8
11416,2509,0
11416,2510,0
11416,2512,0
11416,2513,0
11416,2125,0
11416,2516,0
11416,2517,0
11416,2518,0
11416,2519,7
11416,2254,0
11416,2520,0
11416,413,7
11416,2522,0
11416,2523,10
11416,2524,7
11416,2525,7
11416,1368,5
11416,1369,5
11416,2526,5
11416,2527,0
11416,2528,5
11416,2143,5
11416,1759,5
11416,2529,7
11416,2530,0
11416,2531,7
11416,2532,0
11416,2533,0
11416,2534,5
11416,2535,0
11416,1735,5
11416,2536,5
11416,2537,7
11416,2538,0
11416,2540,5
11416,2541,5
11416,2542,5
11416,2543,7
11416,2544,7
11416,2545,7
11416,2546,7
11416,2548,5
11416,2549,0
11416,2551,0
11416,2552,0
11416,2555,0
11416,2557,0
11416,2558,0
11416,2559,0
11416,2561,0
11416,2562,0
11416,2563,0
11416,2564,0
11416,2565,0
11416,2566,0
11416,2567,0
11416,2569,0
11416,2570,0
11416,2572,0
11416,2573,0
11416,2574,0
11416,2575,0
11416,2576,0
11416,2580,0
11416,2581,0
11416,2583,0
9658,2589,7
9658,2591,8
9658,2593,5
9658,2594,5
9658,207,7
9658,1450,7
9658,2595,0
9658,1319,9
9658,2596,8
9658,2597,5
9658,2598,8
9658,2599,7
9658,2600,0
15174,2603,8
15174,2604,7
15174,1105,6
15174,2605,9
15174,2606,7
15174,2607,9
11517,2609,8
12726,1318,7
9221,1847,0
14810,2611,5
15546,2618,5
15546,2619,10
15546,2621,10
13290,2625,10
19504,2626,0
19504,2627,0
19504,2628,0
19504,2629,0
19504,2630,0
19504,2631,8
19504,2632,0
19504,786,0
10105,2634,7
10105,2635,9
10105,2636,9
10105,2637,10
13147,2639,0
13147,2640,7
13147,2641,2
13147,2642,0
5706,2648,10
5706,2649,10
15693,2650,7
15693,2651,0
15693,2652,9
15693,2653,7
6238,2655,10
6238,2656,2
6238,2657,8
17447,1525,0
3069,2658,0
15540,2661,7
15540,2663,0
15540,2664,6
15540,2665,7
15540,2666,6
15540,2667,0
15540,2668,0
15540,2669,0
15540,2670,6
15540,2671,5
15540,2672,0
15540,2673,7
15540,2674,0
15540,2675,7
15540,2676,6
15540,2677,6
15540,2678,0
15540,986,5
15540,2679,0
15540,2680,3
15540,2681,0
8624,2683,0
15646,2684,0
13726,2685,0
6837,2686,8
165,2687,10
17042,2690,0
17042,1731,5
16874,2700,8
16874,2701,0
16874,2702,5
16874,2703,8
16874,2704,9
16874,2705,3
16874,2706,5
16874,2707,8
16874,2708,7
16874,2709,7
16874,2710,9
16874,2711,9
12184,2712,9
7789,2714,0
