UserID,ISBN,Rating
932,618,8
932,619,8
932,623,0
932,625,10
9544,633,0
9544,634,0
9544,635,0
9544,637,0
9544,638,0
9544,639,0
9544,640,0
9544,642,0
9544,645,0
9544,646,0
9544,647,0
9544,648,0
9544,649,0
9544,653,0
9544,654,0
9544,655,7
9544,656,0
9544,519,0
9544,658,0
9544,661,0
9544,664,0
9544,667,9
9544,668,0
9544,670,0
9544,671,0
9544,672,0
9544,673,0
9544,674,9
9544,680,0
9544,681,0
9544,682,0
9544,683,0
9544,684,0
9544,685,0
9544,689,0
9544,692,0
9544,576,0
9544,694,0
9544,710,0
9544,714,5
9544,752,7
9544,756,0
9544,757,0
9544,758,0
9544,760,0
9544,761,0
9544,762,0
9544,763,9
9544,764,9
9544,766,8
9544,767,0
9544,768,10
9544,772,9
9544,773,9
9544,775,0
9544,778,0
9544,779,0
9544,780,0
9544,783,0
9544,533,9
9544,784,0
9544,785,0
9544,786,0
9544,787,0
9544,789,9
9544,790,9
9544,791,9
9544,792,9
9544,793,9
9544,794,0
9544,795,0
9544,796,0
9544,536,0
9544,797,0
9544,798,0
9544,799,0
9544,801,0
9544,802,0
9544,805,0
9544,808,0
9544,812,0
9544,813,0
9544,815,0
9544,293,0
9544,822,8
9544,823,0
9544,827,7
9544,828,0
9544,829,0
9544,830,9
9544,831,0
9544,832,8
9544,834,0
9544,480,0
9544,835,0
9544,839,0
9544,840,0
9544,841,0
9544,844,0
9544,155,0
9544,848,0
9544,851,0
9544,853,0
9544,854,0
9544,856,9
9544,861,9
9544,862,8
9544,863,0
9544,864,0
9544,865,0
9544,866,0
9544,162,7
9544,870,0
9544,876,0
9544,878,0
9544,879,0
9544,880,0
9544,881,8
9544,882,0
9544,884,0
9544,305,0
9544,553,0
9544,886,0
9544,887,0
9544,888,0
9544,889,0
9544,561,0
9544,893,0
9544,898,0
9544,907,0
9544,910,0
9544,919,0
9544,922,0
9544,926,9
17437,934,4
2382,935,6
2382,936,0
5253,938,4
14679,939,0
14679,940,8
14679,941,10
14679,942,7
23057,943,0
23057,944,0
23057,945,0
23057,946,8
23057,947,7
12863,948,10
12863,949,8
12863,950,0
265,951,0
265,952,8
15882,955,9
15882,956,9
15882,957,9
15882,958,10
15882,960,0
15882,961,8
15882,962,7
24829,967,0
24829,986,10
3869,1016,9
3869,1021,10
3869,1022,9
3869,120,10
3869,1023,10
3869,351,9
3869,684,10
3869,685,10
3869,1025,9
3869,526,10
3869,1026,10
3869,1027,10
3869,1028,8
3869,46,0
3869,1029,0
3869,1032,9
3869,1034,10
3869,1035,10
3869,1037,0
3869,1038,8
3869,1039,0
3869,1040,0
3869,1041,0
3869,1042,9
3869,1043,9
3869,1044,0
3869,1045,10
3869,1046,9
3869,1047,9
3869,1048,10
3869,1049,10
3869,1050,0
3869,1051,8
3869,1053,0
3869,1054,0
3869,1055,8
3869,1056,8
3869,299,7
3869,1058,9
3869,1059,10
3869,1061,10
3869,1062,0
3869,1063,10
3869,1065,9
3869,172,7
3869,1066,0
3869,1067,0
3869,1068,0
3869,1069,0
3869,1070,10
3869,1071,9
3869,371,0
3869,1072,9
3869,1073,10
3869,1076,10
3869,1077,8
3869,1078,9
8272,1079,8
2264,1080,7
2264,1081,10
22158,1085,0
22158,1087,10
22158,1089,0
22158,1090,10
22158,1091,0
22158,1092,0
22158,1094,0
22158,1096,0
22158,1101,0
22158,1105,0
22158,1109,3
22158,1110,0
22158,1114,0
22158,1115,0
22158,1116,0
22158,1117,8
22158,1118,10
22158,1119,0
22158,1121,0
22158,1122,0
22158,1123,0
22158,1124,0
22158,1125,0
22158,336,0
22158,812,0
22158,1127,10
22158,1128,10
22158,1129,10
22158,1130,0
22158,1132,0
22158,1133,8
22158,1134,0
22158,1135,0
22158,1137,6
22158,1138,0
22158,1139,0
22158,1140,0
22158,1142,0
22158,1143,0
22158,1146,0
22158,1147,0
7486,1149,10
15102,1150,6
15102,1151,3
15384,1152,0
15384,1153,0
2515,1154,8
2515,1155,8
2515,1156,0
2515,1159,0
2515,1160,0
2515,1161,8
2515,1162,0
2515,1163,8
17811,1164,0
17537,802,7
5657,1166,5
22617,1167,9
22617,1168,8
6257,1170,9
6257,1171,8
8408,1172,9
24147,1174,0
24147,1175,0
24147,1176,0
11898,1179,7
11898,1180,7
11898,1181,5
11898,1182,0
11898,1183,7
23726,1184,8
23316,1191,0
17203,301,8
3587,1192,5
3587,1194,0
3587,1195,0
3587,1196,6
3587,1197,0
3587,1198,0
15198,1200,0
15198,1202,10
15198,1203,0
15198,1204,0
15198,1205,0
15198,1206,0
15198,1207,9
15198,1208,0
15198,1209,7
15198,1210,0
15198,1212,0
15198,1213,10
15198,1214,5
15198,1215,1
15198,1216,10
15198,692,7
15198,1218,0
15198,1219,7
15198,1222,0
15198,1223,0
15198,1224,10
15198,1226,10
15198,1228,0
15198,1229,0
15198,1230,1
15198,1231,0
15198,1232,0
15198,1233,5
15198,1235,0
15198,1236,0
15198,1237,10
15198,1238,10
15198,1239,0
15198,1242,0
15198,1243,6
15198,1244,0
15198,1246,0
15198,1247,0
15198,1248,0
15198,1249,0
15198,1250,10
15198,1251,0
15198,1252,0
15198,1253,0
739,1257,0
10501,1259,0
10501,1260,5
10501,1261,5
10501,1262,6
10501,1263,9
10501,1264,0
10501,1265,0
10501,1266,0
10501,1267,6
21950,1268,8
21950,1270,8
6380,1271,0
6380,1272,8
6751,1273,8
15056,1278,7
15056,1279,0
15056,1281,0
19687,1287,8
19687,1288,10
19687,1289,0
3221,1290,8
3221,1291,9
3221,1292,8
3221,1293,8
18049,1295,8
18049,1296,0
12886,1303,5
18919,1312,10
18919,1210,10
18919,1313,10
18919,1314,9
18919,1315,10
18919,1316,9
18919,1318,10
18919,1319,10
18919,1320,10
18919,1321,6
18919,1322,7
18919,1323,8
18919,1324,7
18919,1325,0
18919,178,0
18919,1327,0
20024,1330,0
14759,1332,4
19265,1333,0
9282,958,0
19554,1335,9
19554,1336,8
2035,1337,9
2035,1338,0
2035,1339,8
2035,1340,0
2035,1341,0
2035,1342,6
2035,1343,9
2035,1344,0
2035,839,7
2035,1345,0
2035,1346,9
2035,1347,8
2035,1348,9
11231,1350,9
6750,1355,0
18469,1356,8
18469,1357,9
6167,1359,7
8677,1362,9
9762,1382,0
9762,1383,4
9762,1384,0
8024,1385,4
1008,106,0
1008,1387,7
1008,1388,7
1008,1390,0
1008,1391,0
1008,1392,5
1008,1393,5
1008,1394,7
1008,1395,7
1008,1396,5
1008,1397,8
1008,590,0
1008,1398,0
1008,1399,10
1008,1400,8
1008,1401,8
1008,1402,5
1008,1403,0
1008,1404,0
1008,1405,0
1008,1406,8
1008,1407,0
17291,1409,0
17291,1410,0
17291,1411,0
17291,1412,0
17291,1413,0
17291,1415,0
13555,1424,8
13555,1425,9
13555,1433,0
13555,1434,9
13555,1273,0
13555,667,0
13555,1451,9
13555,673,0
13555,1453,0
13555,120,9
13555,685,0
13555,1454,0
13555,1458,0
13555,1459,0
13555,1460,0
13555,1464,0
13555,1466,9
13555,1467,0
13555,1472,0
13555,1473,0
13555,1481,5
13555,1482,0
13555,1484,0
13555,1486,0
13555,1487,0
13555,1488,8
13555,1489,0
13555,536,8
13555,1492,0
13555,1493,8
13555,1494,8
13555,142,0
13555,1498,7
13555,1499,0
13555,1500,7
13555,6,10
13555,1504,6
13555,1505,0
13555,1507,7
13555,1508,0
13555,1509,0
13555,1160,9
13555,1513,0
13555,1515,0
13555,1516,0
13555,1517,0
13555,1520,0
13555,1521,0
13555,1132,0
13555,1524,0
13555,1525,7
13555,1526,0
13555,1528,0
13555,1533,0
13555,1534,0
13555,1536,0
13555,1537,0
13555,1538,8
13555,1539,0
13555,1540,0
13555,1541,0
13555,1542,0
13555,1543,0
13555,1544,0
13555,1545,0
13555,164,0
13555,1546,0
13555,1550,6
13555,1554,0
13555,1556,0
13555,1557,0
13555,1558,5
13555,1559,6
13555,880,0
13555,960,10
13555,553,0
13555,1571,0
13555,1576,0
13555,1579,8
13555,1581,0
13555,1584,0
13555,1598,0
13555,1599,0
13555,1604,0
13555,1605,0
13555,1625,0
13555,1633,0
13555,1637,0
13555,1638,0
13555,1644,7
13555,1645,0
13555,570,0
13555,1649,0
13555,1651,0
13555,1652,0
13555,1653,0
13555,1654,0
13555,1663,0
13555,1667,0
13555,1668,8
13555,1671,0
13555,1672,8
13555,1673,0
11744,1675,6
11744,1676,0
11744,943,0
11744,1677,0
11744,120,0
11744,779,10
11744,354,0
11744,1678,0
11744,1679,0
11744,1680,0
11744,1681,0
11744,1682,0
11744,1683,0
11744,1684,0
11744,1685,0
21951,1686,8
21951,1688,0
21951,1689,0
21951,1690,0
21951,1691,0
21951,1692,7
21951,1693,0
21951,790,0
21951,792,0
21951,1694,0
21951,1695,0
21951,1498,0
21951,1696,0
21951,1697,0
21951,1698,0
21951,1699,0
21951,1700,0
21951,1701,7
21951,1705,0
21951,408,0
21951,1706,8
21951,1707,0
21951,545,0
21951,1708,0
21951,1709,6
21951,1710,5
21951,1711,0
21951,1712,0
21951,1714,0
21951,1715,0
21951,1720,8
21951,1722,9
21951,1723,7
11982,1733,10
23481,1734,1
13530,1676,6
23534,1735,7
23534,1736,8
23534,1738,7
23534,1739,0
23534,1741,7
23534,1749,0
18103,1752,0
22164,1292,8
12783,1757,8
18704,1760,7
16241,1761,9
16241,1762,6
16241,1763,8
16241,1764,8
16241,1765,8
16241,545,10
16241,1766,4
16241,1767,7
16241,1768,6
16241,1769,8
10636,1770,0
10636,1771,8
10636,1773,0
10636,1774,0
10636,1195,0
11420,1775,6
3870,1776,0
16141,1777,10
16141,1778,8
16141,1779,9
21360,1784,6
21360,1786,6
18665,1787,7
18665,1792,8
18665,1794,7
18665,1796,6
18665,1797,7
18665,1800,6
19951,1803,0
10376,142,7
10376,1806,10
8311,1807,6
8311,1808,7
8311,1459,8
8311,1809,7
8311,1811,9
8311,1812,8
8311,1813,8
8311,1814,8
8311,1815,6
8311,1816,7
8311,1817,7
8311,1818,6
8311,1820,7
8311,1821,8
8311,1822,8
8311,1823,0
4119,1826,7
4119,1827,0
4119,1828,8
4119,1829,9
4119,1830,6
4119,1831,7
4119,801,10
4119,1832,7
4119,1833,8
4119,1834,0
4119,1835,0
3153,640,7
3153,1836,0
2949,1839,0
2949,1840,0
2949,1842,0
2949,1843,0
2949,1844,0
2949,1845,0
2949,1846,0
2949,1849,0
2949,1850,0
2949,1851,0
2949,1852,0
18185,1853,7
20021,1855,8
20021,1856,7
13626,1857,8
15013,1858,10
15013,1859,0
15884,1860,0
12191,1862,9
12191,1863,0
12191,1046,0
12191,1864,0
12191,1865,0
12191,1868,6
23638,1870,0
15762,1871,0
15762,1874,0
15762,1875,0
15762,1876,0
15762,1877,8
15762,1878,0
15762,1879,0
15762,1880,0
15762,1149,0
15762,1881,0
15762,1882,0
15762,1690,0
15762,1883,0
15762,1884,0
15762,1885,0
15762,1886,0
15762,1887,0
15762,1888,8
15762,1889,0
15762,1890,0
15762,1891,0
15762,1892,0
15762,790,0
15762,792,0
15762,1894,0
15762,1895,0
15762,1898,0
15762,1899,0
15762,1900,6
15762,1901,0
15762,1902,0
15762,1903,0
15762,1907,0
15762,1908,0
15762,545,0
15762,1910,7
15762,1912,0
15762,1914,0
15762,1915,0
15762,1916,6
15762,1917,0
15762,1918,6
15762,1923,8
15762,1924,0
15762,1925,5
15762,1928,0
15762,1929,7
5644,1930,0
21191,1931,8
1009,1932,0
1009,1933,0
1009,1934,0
1009,519,7
1009,1935,0
1009,1936,0
1009,1937,0
1009,1938,9
1009,164,10
1009,1939,0
1009,1940,0
1278,1944,8
1278,1945,7
1278,1946,6
441,1950,10
441,1951,10
441,1952,5
441,1953,10
441,784,10
441,1954,10
441,1955,0
441,345,0
16518,1966,0
16518,1972,0
16518,1982,10
16518,1985,10
16518,2001,10
16518,2044,10
16518,2062,0
16518,2066,10
16518,2068,10
16518,2072,10
16518,2075,10
16518,2099,10
16518,2106,10
16518,2111,10
16518,2112,10
16518,2114,0
16518,2119,0
16518,2125,0
16518,2134,10
16518,2145,10
16518,2147,10
16518,2149,0
16518,2165,10
16518,2185,10
16518,2189,0
16518,2192,10
16518,2193,10
16518,2194,10
16518,2195,10
16518,2197,0
16518,2198,10
16518,2199,10
16518,2200,10
16518,2201,10
16518,2202,0
16518,2205,10
16518,2232,0
16518,2238,0
16518,2241,10
16518,2243,10
16518,2261,0
16518,2282,0
16518,2283,0
16518,2285,10
16518,2286,10
16518,2287,10
2658,2289,0
2658,2290,5
2658,2291,0
2658,2292,0
6640,2293,9
1856,2296,5
1856,2297,8
1856,2299,5
1856,956,6
1856,658,7
1856,2300,0
1856,2301,8
1856,2302,9
1856,2303,6
1856,2304,5
1856,2305,0
1856,2306,9
1856,2307,9
1856,2308,0
1856,767,7
1856,2309,0
1856,2310,7
1856,2311,0
1856,2312,0
1856,2313,0
1856,2314,8
1856,2315,0
1856,2316,0
1856,2317,0
1856,2318,7
1856,2319,0
1856,2320,8
1856,2322,10
1856,2323,0
1856,2324,0
1856,2325,0
1856,2326,0
1856,2327,0
1856,2328,4
1856,2329,8
1856,2331,8
1856,2332,8
1856,2333,0
1856,1407,8
1856,2334,0
1856,2335,0
1856,2336,5
1856,2338,6
1856,2339,7
1856,2340,10
1856,2341,0
17019,6,0
16706,2342,0
16706,2343,0
16706,2345,0
16706,120,9
16706,2346,3
16706,2347,0
16706,334,0
16706,791,7
16706,2348,0
16706,2349,0
16706,2350,0
16706,2351,0
16706,2352,0
16706,2353,6
16706,2354,9
16706,2355,8
22726,2356,0
917,2359,0
917,2362,0
917,2364,0
11504,2372,0
11504,2374,0
22215,2376,10
22215,1171,10
21708,2379,7
21708,2380,7
21708,1505,0
15890,2385,7
15890,331,7
15890,2386,7
15890,2390,9
2942,2402,8
5494,2404,7
5494,2405,0
5494,2406,5
5494,1160,8
5494,2407,0
5494,2408,8
5494,2409,0
5494,2411,8
7661,2414,8
22948,2415,10
74,2419,0
74,1676,8
74,2420,9
74,956,0
74,2424,0
74,2425,0
74,2426,0
74,2427,0
74,2428,0
74,2429,0
74,2430,0
74,2431,0
74,2433,0
74,2434,0
74,2435,0
74,2436,8
74,2437,0
74,2438,0
74,2439,0
74,2441,0
74,2442,0
74,2443,0
74,958,0
74,2444,6
74,2446,0
74,2447,0
74,2448,0
74,2451,0
74,2452,8
74,2453,0
74,2454,0
74,1849,0
74,2458,0
74,2459,0
74,2460,0
74,2461,0
74,2462,0
74,2463,10
74,2464,8
74,2465,0
74,2466,0
74,2467,0
74,2468,0
11750,2471,8
3218,2473,5
3218,2474,5
16733,2475,0
18461,2476,0
18461,2477,0
6247,2478,0
8142,448,7
13837,2480,0
24468,2481,0
24468,2483,9
24468,2484,0
24468,2485,0
24468,2486,0
24468,2487,8
24468,2488,0
24468,2489,8
24468,2490,0
19841,2493,0
19568,2494,8
2539,2495,6
2539,2496,0
2539,2497,5
2539,2498,8
2539,2500,7
941,2508,7
941,2511,5
941,2514,5
941,2515,5
941,1836,5
941,2526,5
941,2527,5
941,2532,5
10708,2535,5
21853,2536,0
21853,2537,7
21853,2539,7
21853,2540,0
21853,2541,0
4638,2543,8
10303,2544,6
11505,2548,0
21658,2550,8
8164,162,0
16950,2551,0
8844,2552,9
24223,2554,6
13949,2555,7
13949,2557,9
13949,2558,8
13949,2559,9
13949,2560,9
13949,2561,10
13949,2562,8
13949,2563,9
13949,2564,5
13949,1736,8
13949,2565,10
13949,2566,7
13949,2567,8
13949,756,10
13949,2568,9
13949,2569,10
13949,2570,9
13949,171,9
13949,2454,10
13949,2571,10
13949,2572,9
13949,2573,8
13949,2574,9
13949,2575,9
13949,2576,9
13949,2577,10
13949,2578,10
13949,2579,9
13949,2580,8
12524,2581,8
1380,2582,0
813,2588,8
1135,2590,0
10428,2592,8
13221,2594,0
18938,2595,6
18938,2597,0
18938,1242,0
18938,2598,8
21242,2599,9
21242,2602,5
21242,2603,10
21242,2604,0
21242,2605,9
21242,2606,0
21242,2607,7
21242,2608,0
21242,1515,10
21242,2609,0
21242,2611,0
21242,2612,0
21242,2613,9
21242,2614,0
21242,2615,0
21242,2616,0
21242,2617,8
21242,2618,9
21242,2619,9
21242,2620,0
21242,2621,9
21242,898,8
21242,2622,0
21242,374,0
21242,2623,9
5072,2625,7
5072,2626,8
5072,2627,6
11290,2426,0
11290,2628,0
11117,2629,0
6696,2630,0
6696,2631,0
6696,2632,0
17229,2633,0
17229,2634,9
17229,2635,8
17229,2636,10
17229,2637,0
17229,1516,10
17229,2638,9
17229,2639,8
17229,1681,0
17229,2640,0
17229,2641,0
17229,2642,0
17229,2644,0
24674,2649,0
12206,2650,7
10807,2652,0
10807,2653,6
10807,2655,7
10807,2656,6
10807,2657,7
10807,2658,10
10807,2659,6
10807,2660,8
10807,1183,8
10807,2661,7
10807,2662,8
10807,2205,8
10807,2663,0
10807,2664,7
10807,840,8
10807,2665,8
10807,2666,0
10807,2667,8
10807,2668,8
10807,2670,8
10807,2671,0
10807,2672,0
10807,2673,0
10807,2674,0
10807,2675,10
10807,2676,10
10807,2677,7
10807,2678,0
10807,2679,9
3048,2680,0
3048,1843,0
3048,2681,0
3048,2682,5
3048,2683,4
3048,2685,0
3048,2686,5
3048,2687,0
3048,2688,5
3048,2689,5
3048,2690,0
3048,2691,4
3048,2692,0
3048,2693,5
3048,2694,0
3048,2695,0
2555,2697,6
2555,1951,7
2555,2698,10
2555,2699,6
11796,1458,0
11796,2700,8
19807,2701,0
3886,2703,0
7855,2699,0
4889,2707,0
8931,2708,0
24417,2709,0
24417,2710,0
24417,2712,0
23746,2713,9
23746,2721,0
12630,2724,10
12630,2725,9
12630,2726,0
12630,2727,10
12630,2729,0
12630,2731,8
12630,2732,3
12630,2733,10
12630,1667,0
16019,2734,7
22007,2735,10
7503,2736,9
16680,2737,0
9183,2738,10
18619,2739,5
18619,2740,0
18619,2742,7
18619,2743,9
18619,83,7
18619,2744,0
18619,2745,0
18619,2747,8
15213,2750,10
15213,2752,10
15213,2753,6
15213,2754,10
18637,2758,0
18637,2759,0
18637,1016,0
18637,2760,0
18637,2762,0
18637,2763,0
18637,2764,0
18637,2419,0
18637,2770,0
18637,2773,0
18637,2774,0
18637,2775,0
18637,2776,0
18637,2777,0
18637,2778,0
18637,2780,0
18637,2781,0
18637,2782,0
18637,2783,8
18637,2784,0
18637,2785,0
18637,2787,0
18637,673,0
18637,2790,0
18637,2792,0
18637,2794,9
18637,2795,0
18637,2796,0
18637,2798,8
18637,2800,0
18637,120,0
18637,2801,5
18637,2802,10
18637,2803,0
18637,2804,0
18637,2805,0
18637,1458,0
18637,1460,0
18637,2807,0
18637,2808,8
18637,2811,0
18637,2812,0
18637,2813,0
18637,2814,0
18637,2815,0
18637,2816,0
18637,2820,0
18637,2821,0
18637,2823,9
18637,2824,0
18637,2825,0
18637,2827,0
18637,2828,0
18637,2829,0
18637,2830,6
18637,2831,0
18637,2832,0
18637,2833,0
18637,2834,0
18637,2404,0
18637,2434,0
18637,2835,0
18637,2836,4
18637,2837,0
18637,2840,0
18637,2841,0
18637,2842,0
18637,2843,0
18637,1937,0
18637,2844,0
18637,2845,0
18637,2847,0
18637,2848,0
18637,2849,0
18637,2850,0
18637,2851,0
18637,2852,0
18637,2856,0
18637,2857,0
18637,2858,0
18637,2859,0
18637,2861,0
18637,945,0
18637,2862,0
18637,2864,0
18637,59,8
18637,2866,0
18637,2867,0
18637,139,0
18637,2537,0
18637,2869,0
18637,2870,0
18637,2871,0
18637,2872,0
18637,2873,0
18637,1482,0
18637,2874,0
18637,2875,0
18637,2876,0
18637,2877,0
18637,2878,0
18637,2879,0
18637,1489,0
18637,536,0
18637,2880,0
18637,2881,0
18637,2882,0
18637,2883,0
18637,2884,7
18637,2885,0
18637,2886,0
18637,2887,10
18637,2888,0
18637,1044,10
18637,1048,10
18637,1049,0
18637,2890,0
18637,2891,8
18637,2892,0
18637,815,10
18637,144,8
18637,292,9
18637,2893,0
18637,957,9
18637,2895,0
18637,2896,0
18637,2543,0
18637,2897,0
18637,958,8
18637,2898,0
18637,2899,0
18637,2900,0
18637,2901,0
18637,2902,0
18637,2903,0
18637,2904,0
18637,2912,0
18637,2914,0
18637,2915,0
18637,2916,8
18637,2917,0
18637,2918,0
18637,2919,0
18637,2920,0
18637,2921,0
18637,2922,0
18637,2923,0
18637,2924,0
18637,2629,0
18637,2926,0
18637,2927,0
18637,2928,0
18637,2929,0
18637,2930,0
18637,2931,0
18637,2932,0
18637,2934,0
18637,2935,0
18637,2936,0
18637,2937,0
18637,2938,0
18637,2939,0
18637,2942,0
18637,2943,0
18637,2944,0
18637,2945,0
18637,2946,8
18637,2947,0
18637,2948,0
18637,2949,0
18637,2950,0
18637,2951,0
18637,2953,8
18637,2954,0
18637,2957,0
18637,82,0
18637,2640,0
18637,2958,6
18637,345,0
18637,2959,0
18637,2960,0
18637,2961,0
18637,2962,0
18637,164,9
18637,2966,0
18637,2967,0
18637,2968,0
18637,2969,0
18637,1710,0
18637,2970,0
18637,2971,0
18637,2972,0
18637,2973,0
18637,2974,0
18637,2975,0
18637,2977,0
18637,2978,10
18637,2979,0
18637,2980,0
18637,1061,0
18637,2981,0
18637,2982,0
18637,2983,0
18637,172,0
18637,2984,0
18637,2985,0
18637,2986,8
18637,2987,0
18637,2988,0
18637,2989,0
18637,2990,0
18637,2991,0
18637,2992,0
18637,371,0
18637,2993,0
18637,2994,0
18637,2995,0
18637,1325,0
18637,2997,0
18637,2998,0
18637,2999,0
18637,3000,0
18637,3001,0
18637,3002,0
18637,3003,0
18637,3005,0
18637,3006,0
18637,2620,0
18637,3009,1
18637,3010,0
18637,3011,0
18637,3012,0
18637,3013,0
18637,3014,0
18637,3015,0
18637,3016,0
18637,3018,0
18637,3020,0
18637,3021,0
18637,3022,0
18637,3023,5
18637,1198,0
18637,3024,0
18637,3025,6
18637,3028,0
18637,3029,0
18637,3031,0
18637,3032,0
18637,3033,0
18637,3034,0
18637,3036,10
18637,3037,0
18637,3038,0
18637,3039,8
18637,3040,0
18637,3041,0
18637,3045,0
18637,3046,0
18637,3047,0
18637,3048,0
18637,3049,7
18637,3050,0
18637,3051,0
18637,3052,0
18637,3054,0
18637,3055,0
18637,3059,0
18637,3061,0
18637,3062,0
18637,3063,0
18637,3064,0
18637,3065,0
18637,3069,0
18637,3070,0
18637,3072,0
18637,3074,0
18637,3076,0
18637,3078,0
18637,3079,0
18637,3080,0
18637,3081,0
18637,3082,0
